id,nama_gambar,aktivitas,warna_dominan,hijab,undertone
1350,img1350.jpg,dinner,olive_green,ya,neutral
1351,img1351.jpg,dinner,olive_green,ya,neutral
1352,img1352.jpg,dinner,olive_green,tidak,neutral
1353,img1353.jpg,dinner,olive_green,ya,neutral
1354,img1354.jpg,dinner,olive_green,tidak,neutral
1355,img1355.jpg,dinner,olive_green,tidak,neutral
1356,img1356.jpg,dinner,olive_green,ya,neutral
1357,img1357.jpg,dinner,olive_green,tidak,neutral
1358,img1358.jpg,dinner,olive_green,tidak,neutral
1359,img1359.jpg,dinner,olive_green,tidak,neutral
1360,img1360.jpg,dinner,olive_green,tidak,neutral
1361,img1361.jpg,dinner,olive_green,tidak,neutral
1362,img1362.jpg,dinner,olive_green,ya,neutral
1363,img1363.jpg,dinner,olive_green,tidak,neutral
1364,img1364.jpg,dinner,olive_green,tidak,neutral
1365,img1365.jpg,dinner,olive_green,tidak,neutral
1366,img1366.jpg,dinner,olive_green,tidak,neutral
1367,img1367.jpg,dinner,olive_green,ya,neutral
1368,img1368.jpg,dinner,olive_green,ya,neutral
1369,img1369.jpg,dinner,olive_green,tidak,neutral
1370,img1370.jpg,dinner,olive_green,tidak,neutral
1371,img1371.jpg,dinner,olive_green,tidak,neutral
1372,img1372.jpg,dinner,olive_green,tidak,neutral
1373,img1373.jpg,dinner,olive_green,ya,neutral
1374,img1374.jpg,dinner,warm_red,tidak,warm
1375,img1375.jpg,dinner,warm_red,tidak,warm
1376,img1376.jpg,dinner,warm_red,ya,warm
1377,img1377.jpg,dinner,warm_red,tidak,warm
1378,img1378.jpg,dinner,warm_red,tidak,warm
1379,img1379.jpg,dinner,warm_red,tidak,warm
1380,img1380.jpg,dinner,warm_red,tidak,warm
1381,img1381.jpg,dinner,warm_red,tidak,warm
1382,img1382.jpg,dinner,warm_red,tidak,warm
1383,img1383.jpg,dinner,warm_red,tidak,warm
1384,img1384.jpg,dinner,warm_red,tidak,warm
1385,img1385.jpg,dinner,warm_red,tidak,warm
1386,img1386.jpg,dinner,warm_red,tidak,warm
1387,img1387.jpg,dinner,warm_red,tidak,warm
1388,img1388.jpg,dinner,warm_red,tidak,warm
1389,img1389.jpg,dinner,warm_red,tidak,warm
1390,img1390.jpg,dinner,warm_red,ya,warm
1391,img1391.jpg,dinner,warm_red,ya,warm
1392,img1392.jpg,dinner,warm_red,ya,warm
1393,img1393.jpg,dinner,warm_red,tidak,warm
1394,img1394.jpg,dinner,warm_red,ya,warm
1395,img1395.jpg,dinner,warm_red,tidak,warm
1396,img1396.jpg,dinner,warm_red,tidak,warm
1397,img1397.jpg,dinner,warm_red,tidak,warm
1398,img1398.jpg,dinner,warm_red,tidak,warm
1399,img1399.jpg,dinner,warm_red,ya,warm
1400,img1400.jpg,dinner,warm_red,tidak,warm
1401,img1401.jpg,dinner,warm_red,ya,warm
1402,img1402.jpg,dinner,warm_red,ya,warm
1403,img1403.jpg,dinner,warm_red,tidak,warm
1404,img1404.jpg,dinner,warm_red,ya,warm
1405,img1405.jpg,dinner,warm_red,tidak,warm
1406,img1406.jpg,dinner,warm_red,tidak,warm
1407,img1407.jpg,dinner,warm_red,tidak,warm
1408,img1408.jpg,dinner,warm_red,ya,warm
1409,img1409.jpg,dinner,warm_red,ya,warm
1410,img1410.jpg,dinner,warm_red,ya,warm
1411,img1411.jpg,dinner,warm_red,tidak,warm
1412,img1412.jpg,dinner,warm_red,ya,warm
1413,img1413.jpg,dinner,warm_red,tidak,warm
1414,img1414.jpg,dinner,warm_red,tidak,warm
1415,img1415.jpg,dinner,warm_red,tidak,warm
1416,img1416.jpg,dinner,warm_red,tidak,warm
1417,img1417.jpg,dinner,warm_red,ya,warm
1418,img1418.jpg,dinner,warm_red,tidak,warm
1419,img1419.jpg,dinner,warm_red,tidak,warm
1420,img1420.jpg,dinner,warm_red,ya,warm
1421,img1421.jpg,dinner,warm_red,tidak,warm
1422,img1422.jpg,dinner,warm_red,tidak,warm
1423,img1423.jpg,dinner,warm_red,tidak,warm
1424,img1424.jpg,dinner,warm_red,tidak,warm
1425,img1425.jpg,dinner,warm_red,tidak,warm
1426,img1426.jpg,dinner,warm_red,tidak,warm
1427,img1427.jpg,dinner,warm_red,ya,warm
1428,img1428.jpg,dinner,warm_red,ya,warm
1429,img1429.jpg,dinner,warm_red,ya,warm
1430,img1430.jpg,dinner,warm_red,tidak,warm
1431,img1431.jpg,dinner,warm_red,ya,warm
1432,img1432.jpg,dinner,warm_red,ya,warm
1433,img1433.jpg,dinner,warm_red,ya,warm
1434,img1434.jpg,dinner,warm_red,ya,warm
1435,img1435.jpg,dinner,warm_red,ya,warm
1436,img1436.jpg,dinner,warm_red,ya,warm
1437,img1437.jpg,dinner,warm_red,ya,warm
1438,img1438.jpg,dinner,warm_red,ya,warm
1439,img1439.jpg,dinner,warm_red,ya,warm
1440,img1440.jpg,dinner,warm_red,tidak,warm
1441,img1441.jpg,dinner,warm_red,tidak,warm
1442,img1442.jpg,dinner,warm_red,ya,warm
1443,img1443.jpg,dinner,warm_red,ya,warm
1444,img1444.jpg,dinner,warm_red,ya,warm
1445,img1445.jpg,dinner,warm_red,ya,warm
1446,img1446.jpg,dinner,warm_red,ya,warm
1447,img1447.jpg,dinner,warm_red,tidak,warm
1448,img1448.jpg,dinner,warm_red,ya,warm
1449,img1449.jpg,dinner,warm_red,ya,warm
1450,img1450.jpg,dinner,warm_red,tidak,warm
1451,img1451.jpg,dinner,warm_red,tidak,warm
1452,img1452.jpg,dinner,warm_red,ya,warm
1462,img1462.jpg,dinner,warm_red,tidak,warm
1463,img1463.jpg,gym_to_caffe,warm_red,ya,warm
1464,img1464.jpg,gym_to_caffe,warm_red,tidak,warm
1465,img1465.jpg,gym_to_caffe,warm_red,tidak,warm
1466,img1466.jpg,gym_to_caffe,warm_red,tidak,warm
1467,img1467.jpg,gym_to_caffe,warm_red,tidak,warm
1468,img1468.jpg,gym_to_caffe,warm_red,tidak,warm
1469,img1469.jpg,gym_to_caffe,warm_red,tidak,warm
1470,img1470.jpg,gym_to_caffe,warm_red,tidak,warm
1471,img1471.jpg,gym_to_caffe,warm_red,tidak,warm
1472,img1472.jpg,gym_to_caffe,warm_red,tidak,warm
1473,img1473.jpg,gym_to_caffe,warm_red,tidak,warm
1474,img1474.jpg,gym_to_caffe,warm_red,tidak,warm
1475,img1475.jpg,gym_to_caffe,warm_red,tidak,warm
1476,img1476.jpg,gym_to_caffe,warm_red,tidak,warm
1477,img1477.jpg,gym_to_caffe,warm_red,ya,warm
1478,img1478.jpg,gym_to_caffe,warm_red,ya,warm
1479,img1479.jpg,gym_to_caffe,warm_red,tidak,warm
1480,img1480.jpg,gym_to_caffe,warm_red,tidak,warm
1481,img1481.jpg,gym_to_caffe,warm_red,tidak,warm
1482,img1482.jpg,gym_to_caffe,warm_red,tidak,warm
1483,img1483.jpg,gym_to_caffe,warm_red,tidak,warm
1484,img1484.jpg,gym_to_caffe,warm_red,tidak,warm
1485,img1485.jpg,gym_to_caffe,warm_red,tidak,warm
1486,img1486.jpg,gym_to_caffe,warm_red,tidak,warm
1487,img1487.jpg,gym_to_caffe,warm_red,tidak,warm
1488,img1488.jpg,gym_to_caffe,warm_red,tidak,warm
1489,img1489.jpg,gym_to_caffe,warm_red,tidak,warm
1490,img1490.jpg,gym_to_caffe,warm_red,ya,warm
1491,img1491.jpg,gym_to_caffe,warm_red,tidak,warm
1492,img1492.jpg,gym_to_caffe,warm_red,tidak,warm
1493,img1493.jpg,gym_to_caffe,warm_red,ya,warm
1494,img1494.jpg,gym_to_caffe,warm_red,ya,warm
1495,img1495.jpg,gym_to_caffe,warm_red,tidak,warm
1496,img1496.jpg,gym_to_caffe,warm_red,tidak,warm
1497,img1497.jpg,gym_to_caffe,warm_red,ya,warm
1498,img1498.jpg,gym_to_caffe,warm_red,ya,warm
1499,img1499.jpg,gym_to_caffe,warm_red,ya,warm
1500,img1500.jpg,gym_to_caffe,warm_red,tidak,warm
1501,img1501.jpg,gym_to_caffe,warm_red,tidak,warm
1502,img1502.jpg,gym_to_caffe,warm_red,tidak,warm
1503,img1503.jpg,gym_to_caffe,warm_red,ya,warm
1504,img1504.jpg,gym_to_caffe,warm_red,tidak,warm
1505,img1505.jpg,gym_to_caffe,warm_red,tidak,warm
1506,img1506.jpg,gym_to_caffe,warm_red,tidak,warm
1507,img1507.jpg,gym_to_caffe,warm_red,tidak,warm
1508,img1508.jpg,gym_to_caffe,warm_red,tidak,warm
1509,img1509.jpg,gym_to_caffe,warm_red,tidak,warm
1510,img1510.jpg,gym_to_caffe,warm_red,tidak,warm
1511,img1511.jpg,gym_to_caffe,warm_red,tidak,warm
1512,img1512.jpg,gym_to_caffe,warm_red,tidak,warm
1513,img1513.jpg,gym_to_caffe,warm_red,tidak,warm
1514,img1514.jpg,gym_to_caffe,warm_red,tidak,warm
1515,img1515.jpg,gym_to_caffe,warm_red,tidak,warm
1516,img1516.jpg,gym_to_caffe,warm_red,tidak,warm
1517,img1517.jpg,gym_to_caffe,warm_red,tidak,warm
1518,img1518.jpg,gym_to_caffe,warm_red,ya,warm
1519,img1519.jpg,hiking,olive_green,ya,neutral
1539,img1539.jpg,hiking,olive_green,tidak,neutral
1540,img1540.jpg,hiking,olive_green,tidak,neutral
1541,img1541.jpg,hiking,olive_green,tidak,neutral
1542,img1542.jpg,hiking,olive_green,tidak,neutral
1543,img1543.jpg,hiking,olive_green,tidak,neutral
1544,img1544.jpg,hiking,olive_green,ya,neutral
1545,img1545.jpg,hiking,olive_green,tidak,neutral
1546,img1546.jpg,hiking,olive_green,tidak,neutral
1547,img1547.jpg,hiking,olive_green,tidak,neutral
1548,img1548.jpg,hiking,olive_green,tidak,neutral
1550,img1550.jpg,hiking,olive_green,ya,neutral
1551,img1551.jpg,hiking,olive_green,tidak,neutral
1552,img1552.jpg,hiking,olive_green,ya,neutral
1553,img1553.jpg,hiking,olive_green,tidak,neutral
1554,img1554.jpg,hiking,olive_green,tidak,neutral
1555,img1555.jpg,hiking,olive_green,ya,neutral
1556,img1556.jpg,hiking,olive_green,tidak,neutral
1557,img1557.jpg,hiking,olive_green,tidak,neutral
1558,img1558.jpg,hiking,olive_green,tidak,neutral
1559,img1559.jpg,hiking,olive_green,tidak,neutral
1560,img1560.jpg,hiking,olive_green,tidak,neutral
1561,img1561.jpg,hiking,olive_green,ya,neutral
1562,img1562.jpg,hiking,olive_green,tidak,neutral
1563,img1563.jpg,hiking,olive_green,tidak,neutral
1564,img1564.jpg,hiking,olive_green,tidak,neutral
1565,img1565.jpg,hiking,olive_green,tidak,neutral
1566,img1566.jpg,hiking,olive_green,tidak,neutral
1567,img1567.jpg,hiking,olive_green,tidak,neutral
1568,img1568.jpg,hiking,warm_red,tidak,warm
1569,img1569.jpg,hiking,warm_red,tidak,warm
1570,img1570.jpg,hiking,warm_red,tidak,warm
1571,img1571.jpg,hiking,warm_red,tidak,warm
1572,img1572.jpg,hiking,warm_red,tidak,warm
1573,img1573.jpg,hiking,warm_red,tidak,warm
1574,img1574.jpg,hiking,warm_red,tidak,warm
1575,img1575.jpg,hiking,warm_red,tidak,warm
1576,img1576.jpg,hiking,warm_red,ya,warm
1577,img1577.jpg,hiking,warm_red,tidak,warm
1578,img1578.jpg,hiking,warm_red,ya,warm
1579,img1579.jpg,hiking,warm_red,ya,warm
1580,img1580.jpg,hiking,warm_red,tidak,warm
1581,img1581.jpg,hiking,warm_red,tidak,warm
1582,img1582.jpg,hiking,warm_red,tidak,warm
1583,img1583.jpg,hiking,warm_red,tidak,warm
1584,img1584.jpg,hiking,warm_red,tidak,warm
1585,img1585.jpg,hiking,warm_red,tidak,warm
1586,img1586.jpg,hiking,warm_red,ya,warm
1587,img1587.jpg,hiking,warm_red,tidak,warm
1588,img1588.jpg,hiking,warm_red,ya,warm
1589,img1589.jpg,hiking,warm_red,tidak,warm
1590,img1590.jpg,hiking,warm_red,ya,warm
1591,img1591.jpg,hiking,warm_red,tidak,warm
1592,img1592.jpg,hiking,warm_red,tidak,warm
1593,img1593.jpg,hiking,warm_red,ya,warm
1594,img1594.jpg,hiking,warm_red,tidak,warm
1595,img1595.jpg,hiking,warm_red,ya,warm
1596,img1596.jpg,hiking,warm_red,ya,warm
1597,img1597.jpg,hiking,warm_red,ya,warm
1598,img1598.jpg,hiking,warm_red,tidak,warm
1599,img1599.jpg,hiking,warm_red,ya,warm
1600,img1600.jpg,hiking,warm_red,ya,warm
1601,img1601.jpg,hiking,warm_red,ya,warm
1602,img1602.jpg,hiking,warm_red,ya,warm
1603,img1603.jpg,hiking,warm_red,ya,warm
1604,img1604.jpg,hiking,warm_red,tidak,warm
1605,img1605.jpg,hiking,warm_red,ya,warm
1606,img1606.jpg,hiking,warm_red,ya,warm
1607,img1607.jpg,hiking,warm_red,ya,warm
1608,img1608.jpg,hiking,warm_red,tidak,warm
1609,img1609.jpg,hiking,warm_red,ya,warm
1610,img1610.jpg,hiking,warm_red,tidak,warm
1611,img1611.jpg,hiking,warm_red,tidak,warm
1612,img1612.jpg,hiking,warm_red,tidak,warm
1613,img1613.jpg,hiking,warm_red,ya,warm
1614,img1614.jpg,hiking,warm_red,ya,warm
1615,img1615.jpg,hiking,warm_red,tidak,warm
1616,img1616.jpg,hiking,warm_red,ya,warm
1617,img1617.jpg,hiking,warm_red,ya,warm
1618,img1618.jpg,hiking,warm_red,tidak,warm
1619,img1619.jpg,hiking,warm_red,tidak,warm
1620,img1620.jpg,hiking,warm_red,tidak,warm
1621,img1621.jpg,hiking,warm_red,tidak,warm
1622,img1622.jpg,hiking,warm_red,tidak,warm
1623,img1623.jpg,smart_casual,warm_red,tidak,warm
1624,img1624.jpg,smart_casual,warm_red,tidak,warm
1625,img1625.jpg,smart_casual,warm_red,tidak,warm
1626,img1626.jpg,smart_casual,warm_red,tidak,warm
1637,img1637.jpg,smart_casual,warm_red,tidak,warm
1638,img1638.jpg,smart_casual,warm_red,ya,warm
1639,img1639.jpg,smart_casual,warm_red,tidak,warm
1640,img1640.jpg,smart_casual,warm_red,ya,warm
1641,img1641.jpg,smart_casual,warm_red,ya,warm
1642,img1642.jpg,smart_casual,warm_red,tidak,warm
1643,img1643.jpg,smart_casual,warm_red,ya,warm
1644,img1644.jpg,smart_casual,warm_red,tidak,warm
1645,img1645.jpg,smart_casual,warm_red,ya,warm
1646,img1646.jpg,smart_casual,warm_red,ya,warm
1647,img1647.jpg,smart_casual,warm_red,ya,warm
1648,img1648.jpg,smart_casual,warm_red,tidak,warm
1649,img1649.jpg,smart_casual,warm_red,ya,warm
1650,img1650.jpg,smart_casual,warm_red,tidak,warm
1651,img1651.jpg,smart_casual,warm_red,tidak,warm
1652,img1652.jpg,smart_casual,warm_red,tidak,warm
1653,img1653.jpg,smart_casual,warm_red,tidak,warm
1654,img1654.jpg,smart_casual,warm_red,tidak,warm
1655,img1655.jpg,smart_casual,warm_red,ya,warm
1656,img1656.jpg,smart_casual,warm_red,tidak,warm
1657,img1657.jpg,smart_casual,warm_red,tidak,warm
1658,img1658.jpg,smart_casual,warm_red,tidak,warm
1659,img1659.jpg,smart_casual,warm_red,tidak,warm
1660,img1660.jpg,smart_casual,warm_red,tidak,warm
1661,img1661.jpg,smart_casual,warm_red,tidak,warm
1662,img1662.jpg,smart_casual,warm_red,tidak,warm
1663,img1663.jpg,smart_casual,warm_red,tidak,warm
1664,img1664.jpg,smart_casual,warm_red,ya,warm
1665,img1665.jpg,smart_casual,warm_red,tidak,warm
1666,img1666.jpg,coffee_shop_hopping,brown,ya,warm
1667,img1667.jpg,coffee_shop_hopping,brown,ya,warm
1668,img1668.jpg,coffee_shop_hopping,brown,ya,warm
1669,img1669.jpg,coffee_shop_hopping,brown,tidak,warm
1670,img1670.jpg,coffee_shop_hopping,brown,tidak,warm
1671,img1671.jpg,coffee_shop_hopping,brown,tidak,warm
1672,img1672.jpg,coffee_shop_hopping,brown,ya,warm
1673,img1673.jpg,coffee_shop_hopping,brown,ya,warm
1674,img1674.jpg,coffee_shop_hopping,brown,ya,warm
1675,img1675.jpg,coffee_shop_hopping,brown,ya,warm
1676,img1676.jpg,coffee_shop_hopping,brown,ya,warm
1677,img1677.jpg,coffee_shop_hopping,brown,ya,warm
1678,img1678.jpg,coffee_shop_hopping,brown,ya,warm
1679,img1679.jpg,coffee_shop_hopping,brown,ya,warm
1680,img1680.jpg,coffee_shop_hopping,brown,ya,warm
1681,img1681.jpg,coffee_shop_hopping,brown,tidak,warm
1682,img1682.jpg,coffee_shop_hopping,brown,tidak,warm
1683,img1683.jpg,coffee_shop_hopping,brown,tidak,warm
1684,img1684.jpg,coffee_shop_hopping,brown,ya,warm
1685,img1685.jpg,coffee_shop_hopping,brown,ya,warm
1686,img1686.jpg,coffee_shop_hopping,brown,tidak,warm
1687,img1687.jpg,coffee_shop_hopping,brown,ya,warm
1688,img1688.jpg,coffee_shop_hopping,brown,tidak,warm
1689,img1689.jpg,coffee_shop_hopping,brown,tidak,warm
1690,img1690.jpg,coffee_shop_hopping,brown,tidak,warm
1691,img1691.jpg,coffee_shop_hopping,brown,tidak,warm
1692,img1692.jpg,coffee_shop_hopping,brown,tidak,warm
1693,img1693.jpg,coffee_shop_hopping,brown,tidak,warm
1694,img1694.jpg,coffee_shop_hopping,brown,tidak,warm
1695,img1695.jpg,coffee_shop_hopping,brown,tidak,warm
1696,img1696.jpg,coffee_shop_hopping,brown,ya,warm
1697,img1697.jpg,coffee_shop_hopping,brown,ya,warm
1698,img1698.jpg,coffee_shop_hopping,brown,ya,warm
1699,img1699.jpg,coffee_shop_hopping,brown,tidak,warm
1700,img1700.jpg,coffee_shop_hopping,brown,tidak,warm
1701,img1701.jpg,coffee_shop_hopping,brown,tidak,warm
1702,img1702.jpg,coffee_shop_hopping,brown,ya,warm
1703,img1703.jpg,coffee_shop_hopping,brown,ya,warm
1704,img1704.jpg,coffee_shop_hopping,brown,ya,warm
1705,img1705.jpg,coffee_shop_hopping,brown,tidak,warm
1706,img1706.jpg,coffee_shop_hopping,brown,tidak,warm
1707,img1707.jpg,coffee_shop_hopping,brown,tidak,warm
1708,img1708.jpg,coffee_shop_hopping,brown,ya,warm
1709,img1709.jpg,coffee_shop_hopping,brown,ya,warm
1710,img1710.jpg,coffee_shop_hopping,brown,ya,warm
1711,img1711.jpg,coffee_shop_hopping,brown,tidak,warm
1712,img1712.jpg,coffee_shop_hopping,brown,tidak,warm
1713,img1713.jpg,coffee_shop_hopping,brown,tidak,warm
1714,img1714.jpg,coffee_shop_hopping,brown,tidak,warm
1715,img1715.jpg,dinner,cool_grey,ya,cool
1716,img1716.jpg,dinner,cool_grey,ya,cool
1717,img1717.jpg,dinner,cool_grey,ya,cool
1718,img1718.jpg,dinner,cool_grey,ya,cool
1719,img1719.jpg,dinner,cool_grey,tidak,cool
1720,img1720.jpg,dinner,cool_grey,tidak,cool
1721,img1721.jpg,dinner,cool_grey,tidak,cool
1722,img1722.jpg,dinner,cool_grey,tidak,cool
1723,img1723.jpg,dinner,cool_grey,tidak,cool
1724,img1724.jpg,dinner,cool_grey,tidak,cool
1725,img1725.jpg,dinner,cool_grey,tidak,cool
1726,img1726.jpg,dinner,cool_grey,tidak,cool
1727,img1727.jpg,dinner,cool_grey,tidak,cool
1728,img1728.jpg,dinner,cool_grey,ya,cool
1729,img1729.jpg,dinner,cool_grey,tidak,cool
1730,img1730.jpg,dinner,cool_grey,ya,cool
1731,img1731.jpg,dinner,cool_grey,ya,cool
1732,img1732.jpg,dinner,cool_grey,tidak,cool
1733,img1733.jpg,dinner,cool_grey,tidak,cool
1734,img1734.jpg,dinner,cool_grey,tidak,cool
1735,img1735.jpg,dinner,cool_grey,ya,cool
1736,img1736.jpg,dinner,cool_grey,tidak,cool
1737,img1737.jpg,dinner,cool_grey,tidak,cool
1738,img1738.jpg,dinner,cool_grey,tidak,cool
1739,img1739.jpg,dinner,cool_grey,tidak,cool
1740,img1740.jpg,dinner,cool_grey,tidak,cool
1741,img1741.jpg,dinner,cool_grey,tidak,cool
1742,img1742.jpg,dinner,cool_grey,ya,cool
1743,img1743.jpg,dinner,cool_grey,ya,cool
1744,img1744.jpg,dinner,cool_grey,tidak,cool
1745,img1745.jpg,dinner,cool_grey,ya,cool
1746,img1746.jpg,dinner,cool_grey,ya,cool
1747,img1747.jpg,dinner,cool_grey,ya,cool
1748,img1748.jpg,dinner,cool_grey,ya,cool
1749,img1749.jpg,dinner,cool_grey,tidak,cool
1750,img1750.jpg,dinner,cool_grey,tidak,cool
1751,img1751.jpg,dinner,cool_grey,tidak,cool
1752,img1752.jpg,dinner,cool_grey,tidak,cool
1753,img1753.jpg,dinner,cool_grey,tidak,cool
1754,img1754.jpg,dinner,cool_grey,ya,cool
1755,img1755.jpg,dinner,cool_grey,ya,cool
1756,img1756.jpg,dinner,cool_grey,ya,cool
1757,img1757.jpg,dinner,cool_grey,tidak,cool
1758,img1758.jpg,dinner,cool_grey,ya,cool
1759,img1759.jpg,dinner,cool_grey,tidak,cool
1760,img1760.jpg,dinner,cool_grey,ya,cool
1761,img1761.jpg,dinner,cool_grey,tidak,cool
1762,img1762.jpg,dinner,cool_grey,ya,cool
1763,img1763.jpg,dinner,cool_grey,tidak,cool
1764,img1764.jpg,dinner,cool_grey,tidak,cool
1765,img1765.jpg,dinner,cool_grey,tidak,cool
1766,img1766.jpg,dinner,cool_grey,ya,cool
1767,img1767.jpg,dinner,cool_grey,tidak,cool
1768,img1768.jpg,dinner,cool_grey,ya,cool
1769,img1769.jpg,dinner,cool_grey,tidak,cool
1770,img1770.jpg,dinner,cool_grey,ya,cool
1771,img1771.jpg,dinner,cool_grey,ya,cool
1772,img1772.jpg,dinner,cool_grey,tidak,cool
1773,img1773.jpg,dinner,cool_grey,ya,cool
1774,img1774.jpg,dinner,cool_grey,ya,cool
1775,img1775.jpg,dinner,cool_grey,tidak,cool
1776,img1776.jpg,dinner,cool_grey,tidak,cool
1777,img1777.jpg,dinner,cool_grey,tidak,cool
1778,img1778.jpg,dinner,cool_grey,tidak,cool
1779,img1779.jpg,dinner,cool_grey,tidak,cool
1780,img1780.jpg,dinner,cool_grey,ya,cool
1781,img1781.jpg,dinner,cool_grey,ya,cool
1782,img1782.jpg,coffee_shop_hopping,cool_grey,ya,cool
1783,img1783.jpg,coffee_shop_hopping,cool_grey,ya,cool
1784,img1784.jpg,coffee_shop_hopping,cool_grey,ya,cool
1785,img1785.jpg,coffee_shop_hopping,cool_grey,ya,cool
1786,img1786.jpg,coffee_shop_hopping,cool_grey,ya,cool
1787,img1787.jpg,coffee_shop_hopping,cool_grey,ya,cool
1788,img1788.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1789,img1789.jpg,coffee_shop_hopping,cool_grey,ya,cool
1790,img1790.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1791,img1791.jpg,coffee_shop_hopping,cool_grey,ya,cool
1792,img1792.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1793,img1793.jpg,coffee_shop_hopping,cool_grey,ya,cool
1794,img1794.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1795,img1795.jpg,coffee_shop_hopping,cool_grey,ya,cool
1796,img1796.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1797,img1797.jpg,coffee_shop_hopping,cool_grey,ya,cool
1798,img1798.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1799,img1799.jpg,coffee_shop_hopping,cool_grey,ya,cool
1800,img1800.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1801,img1801.jpg,coffee_shop_hopping,cool_grey,ya,cool
1802,img1802.jpg,coffee_shop_hopping,cool_grey,ya,cool
1803,img1803.jpg,coffee_shop_hopping,cool_grey,ya,cool
1804,img1804.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1805,img1805.jpg,coffee_shop_hopping,cool_grey,ya,cool
1806,img1806.jpg,coffee_shop_hopping,cool_grey,ya,cool
1807,img1807.jpg,coffee_shop_hopping,cool_grey,ya,cool
1808,img1808.jpg,coffee_shop_hopping,cool_grey,ya,cool
1809,img1809.jpg,coffee_shop_hopping,cool_grey,ya,cool
1810,img1810.jpg,coffee_shop_hopping,cool_grey,ya,cool
1811,img1811.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1812,img1812.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1813,img1813.jpg,coffee_shop_hopping,cool_grey,ya,cool
1814,img1814.jpg,coffee_shop_hopping,cool_grey,ya,cool
1815,img1815.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1816,img1816.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1817,img1817.jpg,coffee_shop_hopping,cool_grey,ya,cool
1818,img1818.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1819,img1819.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1820,img1820.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1821,img1821.jpg,coffee_shop_hopping,cool_grey,ya,cool
1822,img1822.jpg,coffee_shop_hopping,cool_grey,ya,cool
1823,img1823.jpg,coffee_shop_hopping,cool_grey,ya,cool
1824,img1824.jpg,coffee_shop_hopping,cool_grey,ya,cool
1825,img1825.jpg,coffee_shop_hopping,cool_grey,ya,cool
1826,img1826.jpg,coffee_shop_hopping,cool_grey,ya,cool
1827,img1827.jpg,coffee_shop_hopping,cool_grey,ya,cool
1828,img1828.jpg,coffee_shop_hopping,cool_grey,ya,cool
1829,img1829.jpg,coffee_shop_hopping,cool_grey,ya,cool
1830,img1830.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1831,img1831.jpg,coffee_shop_hopping,cool_grey,ya,cool
1832,img1832.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1833,img1833.jpg,coffee_shop_hopping,cool_grey,ya,cool
1834,img1834.jpg,coffee_shop_hopping,cool_grey,ya,cool
1835,img1835.jpg,coffee_shop_hopping,cool_grey,ya,cool
1836,img1836.jpg,coffee_shop_hopping,cool_grey,ya,cool
1837,img1837.jpg,coffee_shop_hopping,cool_grey,ya,cool
1838,img1838.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1839,img1839.jpg,coffee_shop_hopping,cool_grey,ya,cool
1840,img1840.jpg,coffee_shop_hopping,cool_grey,ya,cool
1841,img1841.jpg,coffee_shop_hopping,cool_grey,ya,cool
1842,img1842.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1843,img1843.jpg,coffee_shop_hopping,cool_grey,ya,cool
1844,img1844.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1845,img1845.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1846,img1846.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1847,img1847.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1848,img1848.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1849,img1849.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1850,img1850.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1851,img1851.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1852,img1852.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1853,img1853.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1854,img1854.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1855,img1855.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1856,img1856.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1857,img1857.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1858,img1858.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1859,img1859.jpg,coffee_shop_hopping,cool_grey,tidak,cool
1860,img1860.jpg,gym_to_caffe,cool_grey,tidak,cool
1861,img1861.jpg,gym_to_caffe,cool_grey,ya,cool
1862,img1862.jpg,gym_to_caffe,cool_grey,tidak,cool
